    [1251.48583984  628.92218018]
    [1355.23205566  631.20269775]
    [1371.34118652  852.01776123]
    [1239.88342285  691.52441406]
    [1211.75671387  657.18518066]
    [1153.49316406  586.05273438]
    [1138.64221191  636.56292725]
    [1191.03198242  627.59326172]
    [1092.70776367  625.4319458 ]
    [1055.27246094  836.91400146]
    [1080.3026123   652.84429932]
    [1085.83728027  612.14361572]
    [1097.51208496  526.28839111]
    [1148.83032227  579.33966064]
    [1304.94335938  977.34460449]
    [1317.58044434 1494.90124512]
    [1323.88793945 1941.70410156]
    [1344.42480469 2257.10107422]
    [1139.33117676  965.78460693]
    [1143.64233398 1468.37084961]
    [1149.39611816 1902.64758301]
    [1146.32714844 2202.9453125 ]
    [1212.1192627   522.06793213]
    [1213.6505127  488.3062439]
    [1241.34338379  469.11941528]
    [1292.84875488  495.56079102]
    [1201.82067871  470.33660889]
    [1185.23156738  497.59249878]
    [1320.11584473 1996.27783203]
    [1152.11877441 1957.18554688]
    [1218.5402832   972.95404053]
    [1217.20715332  853.30187988]
    [1218.19689941  739.53485107]
    [1219.140625    631.06280518]
    [1249.26342773  630.80474854]
    [1352.35827637  631.89215088]
    [1368.12414551  858.65087891]
    [1239.21142578  709.52825928]
    [1211.38085938  677.33459473]
    [1153.44873047  610.32037354]
    [1140.05847168  654.03729248]
    [1189.48303223  630.17425537]
    [1094.39941406  629.17138672]
    [1053.97155762  832.18969727]
    [1059.51074219  693.01531982]
    [1060.79077148  660.8526001 ]
    [1063.56079102  591.25299072]
    [1117.65966797  638.50927734]
    [1302.0723877  979.1819458]
    [1315.51794434 1505.86669922]
    [1326.52856445 1954.16748047]
    [1335.59863281 2271.08251953]
    [1138.14819336  966.96026611]
    [1142.49438477 1472.1730957 ]
    [1153.29919434 1902.81030273]
    [1139.8692627  2199.05859375]
    [1209.46740723  526.65136719]
    [1210.80578613  492.65457153]
    [1238.4486084   472.23999023]
    [1290.1932373  496.0227356]
    [1198.96386719  473.07113647]
    [1182.7623291   497.14477539]
    [1327.48840332 2008.0579834 ]
    [1160.58825684 1956.53771973]
    [1220.13122559  981.89202881]
    [1220.66394043  859.51605225]
    [1221.62390137  743.17468262]
    [1222.5378418   632.40405273]
    [1253.3449707   632.51116943]
    [1355.54833984  634.81567383]
    [1374.75024414  864.39379883]
    [1236.40136719  718.26428223]
    [1206.78857422  686.98608398]
    [1145.43383789  622.18078613]
    [1137.08996582  664.04168701]
    [1192.1114502   631.13037109]
    [1096.18786621  628.96746826]
    [1054.51208496  837.53540039]
    [1109.19812012  683.17205811]
    [1121.60046387  648.16381836]
    [1148.14416504  573.23846436]
    [1189.46630859  623.11645508]
    [1305.18945312  988.92364502]
    [1318.66247559 1528.98474121]
    [1324.25268555 1989.0592041 ]
    [1345.64758301 2323.52124023]
    [1137.36254883  975.04968262]
    [1140.81665039 1498.9432373 ]
    [1146.29125977 1945.93359375]
    [1142.7956543  2263.72045898]
    [1212.49133301  522.58044434]
    [1214.11828613  488.48599243]
    [1242.69775391  469.64215088]
    [1296.27990723  497.87335205]
    [1202.8371582   471.39990234]
    [1187.54492188  501.18640137]
    [1320.03601074 2042.4309082 ]
    [1149.03186035 1999.50292969]
    [1218.62854004  975.08996582]
    [1221.09057617  855.02294922]
    [1222.76525879  740.2800293 ]
    [1224.36621094  630.58032227]
    [1254.88220215  630.72247314]
    [1356.31298828  633.13311768]
    [1373.73913574  859.27575684]
    [1232.27490234  708.42803955]
    [1202.11950684  676.27233887]
    [1139.77880859  609.79656982]
    [1131.00341797  655.86950684]
    [1194.28100586  629.28216553]
    [1099.83984375  627.03759766]
    [1061.38415527  836.89190674]
    [1119.32751465  653.38531494]
    [1131.89575195  613.58172607]
    [1158.12548828  530.51245117]
    [1197.85205078  585.03283691]
    [1302.35302734  983.46948242]
    [1310.16430664 1512.8638916 ]
    [1312.13415527 1964.21411133]
    [1327.56530762 2287.23974609]
    [1137.33300781  966.95355225]
    [1135.92175293 1479.25476074]
    [1137.93078613 1916.82531738]
    [1129.79638672 2222.40454102]
    [1207.61437988  521.07867432]
    [1207.55285645  488.74633789]
    [1234.86853027  471.05584717]
    [1290.10864258  499.5451355 ]
    [1196.74316406  476.12545776]
    [1185.42602539  511.71356201]
    [1308.41638184 2017.71166992]
    [1140.87963867 1970.53271484]
    [1218.31628418  973.55413818]
    [1219.37402344  852.80163574]
    [1221.02661133  738.3996582 ]
    [1222.59521484  629.80877686]
    [1252.88012695  629.74969482]
    [1353.74645996  631.46887207]
    [1368.12011719  857.44750977]
    [1230.57946777  710.61608887]
    [1201.06030273  679.10290527]
    [1139.80981445  613.71502686]
    [1130.19873047  657.50006104]
    [1192.76855469  628.72521973]
    [1099.36352539  627.13323975]
    [1059.51391602  834.78814697]
    [1124.8104248   677.33288574]
    [1139.6072998   641.65216064]
    [1171.26086426  565.32312012]
    [1210.07080078  617.99182129]
    [1302.27893066  981.42327881]
    [1312.59082031 1517.71142578]
    [1320.20800781 1971.88293457]
    [1328.79199219 2296.81225586]
    [1137.45898438  965.97607422]
    [1138.20446777 1480.46716309]
    [1145.95092773 1917.04211426]
    [1131.53601074 2220.5546875 ]
    [1203.20629883  520.91717529]
    [1202.38378906  489.18984985]
    [1229.04833984  471.66943359]
    [1284.6126709   499.67987061]
    [1191.47436523  477.93273926]
    [1181.28125    515.1116333]
    [1320.2208252 2025.3515625]
    [1152.52258301 1970.5715332 ]
    [1218.98181152  966.44750977]
    [1218.52563477  849.67218018]
    [1219.27404785  737.94226074]
    [1219.99145508  630.85498047]
    [1249.73254395  630.83764648]
    [1348.58410645  632.67407227]
    [1365.29882812  847.28601074]
    [1232.41027832  684.99884033]
    [1203.83068848  650.09674072]
    [1144.46362305  577.5960083 ]
    [1127.9354248   631.56964111]
    [1190.62316895  629.73956299]
    [1097.96704102  628.01818848]
    [1059.87634277  837.52148438]
    [1107.39123535  672.37322998]
    [1118.13232422  635.04016113]
    [1141.07751465  555.28900146]
    [1186.37658691  608.07867432]
    [1300.04370117  972.63891602]
    [1312.72705078 1487.78759766]
    [1320.96179199 1930.8885498 ]
    [1335.00549316 2240.36791992]
    [1140.44543457  960.44897461]
    [1144.27148438 1458.05371094]
    [1151.91674805 1886.53552246]
    [1143.74060059 2178.84448242]
    [1206.2064209   526.07958984]
    [1206.13256836  492.79629517]
    [1232.42871094  472.69436646]
    [1284.24890137  496.37530518]
    [1193.61804199  475.58880615]
    [1178.45336914  503.03570557]
    [1319.6328125  1985.73779297]
    [1156.70666504 1941.24145508]
    [1222.31494141  959.59851074]
    [1222.22888184  846.28527832]
    [1222.2154541   736.98840332]
    [1222.20251465  631.4979248 ]
    [1251.43310547  631.16668701]
    [1351.45788574  631.96044922]
    [1364.54150391  843.35400391]
    [1224.39428711  678.65356445]
    [1194.54882812  643.57940674]
    [1132.88195801  571.10876465]
    [1119.43249512  626.4364624 ]
    [1193.39233398  630.70605469]
    [1100.78442383  629.97113037]
    [1073.10241699  838.61724854]
    [1026.34387207  664.60021973]
    [1015.98974609  626.06640625]
    [994.13067627 544.71551514]
    [1057.2208252   586.33898926]
    [1301.19580078  966.24206543]
    [1312.1607666  1463.26745605]
    [1320.58227539 1892.078125  ]
    [1329.77502441 2184.00195312]
    [1146.12023926  953.18121338]
    [1149.45715332 1431.88305664]
    [1157.28405762 1845.32885742]
    [1146.12927246 2119.83520508]
    [1211.0065918   530.27630615]
    [1211.34765625  496.90545654]
    [1237.35217285  475.91333008]
    [1287.25683594  497.09729004]
    [1198.40808105  477.42398071]
    [1181.38342285  500.2144165 ]
    [1320.67333984 1946.93896484]
    [1163.00622559 1899.91235352]
    [1227.7322998   956.55419922]
    [1225.4744873   844.20440674]
    [1224.07727051  736.50634766]
    [1222.73620605  633.13397217]
    [1251.32104492  632.26202393]
    [1350.2845459   631.14923096]
    [1394.15649414  827.57470703]
    [1238.58239746  668.66345215]
    [1206.06188965  635.44537354]
    [1139.52929688  567.48565674]
    [1130.65234375  628.29101562]
    [1194.58703613  632.90002441]
    [1103.66418457  633.92248535]
    [1063.73864746  834.90484619]
    [967.95874023 699.53552246]
    [946.65795898 669.43035889]
    [901.57904053 605.71868896]
    [961.22772217 642.02807617]
    [1306.62866211  961.78295898]
    [1322.68969727 1454.55334473]
    [1336.44921875 1874.15686035]
    [1345.52954102 2158.70092773]
    [1151.74304199  951.51806641]
    [1159.97705078 1424.80871582]
    [1173.55200195 1828.33081055]
    [1162.9909668  2095.21655273]
    [1212.31652832  532.46960449]
    [1212.67333984  499.47299194]
    [1238.17370605  478.95654297]
    [1286.84277344  500.46694946]
    [1199.49316406  480.42544556]
    [1181.70910645  503.493927  ]
    [1338.26379395 1927.30639648]
    [1180.94995117 1881.09643555]
    [1227.07263184  950.95916748]
    [1223.11962891  839.76312256]
    [1221.12036133  733.40911865]
    [1219.20458984  631.49603271]
    [1247.25891113  630.24920654]
    [1346.58227539  627.75561523]
    [1397.76574707  821.49841309]
    [1234.63232422  673.13464355]
    [1200.63867188  642.21862793]
    [1131.20690918  579.07299805]
    [1126.49414062  638.66467285]
    
    [1102.30883789  628.1739502 ]


